CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,MeanBalance_Neighbors,Balance_to_Salary,IsHighCreditScore
543,Spain,1,23,5,0.0,2,1,0,117832.39,0,557.3292,0.0,0
454,France,1,34,4,0.0,2,1,0,198817.72,0,1229.1342,0.0,0
691,France,1,37,9,149405.18,1,1,1,146411.6,0,131821.02560000002,1.0204393610932392,0
510,France,0,52,6,191665.21,1,1,1,131312.56,1,145091.0217,1.459599526507392,0
792,Spain,0,40,7,0.0,1,1,0,141652.2,0,21092.1135,0.0,1
721,France,1,41,6,135071.12,1,1,1,64477.25,0,131448.65060000002,2.094832288407331,1
765,France,1,41,2,0.0,2,0,1,191215.61,0,995.3881,0.0,1
850,Spain,1,39,8,0.0,2,1,1,37090.44,0,3494.9535000000005,0.0,1
681,Germany,1,38,6,181804.34,2,1,1,57517.71,0,144767.6108,3.160786116378479,0
586,France,0,60,3,47020.65,2,0,1,63241.21,1,22655.577,0.7435010572843676,0
753,France,0,36,7,128518.98,1,1,1,44567.83,1,131055.1618,2.8836067718178824,1
593,Germany,0,38,5,142658.04,2,0,1,135337.11,0,131025.41049999998,1.0540862437047482,0
674,France,0,21,9,120150.39,2,1,1,33964.03,0,115510.72679999997,3.5374733954305357,0
610,France,0,35,7,81905.95,1,1,1,61623.19,0,103170.34420000002,1.3291201068930885,0
652,France,1,26,3,137998.2,2,0,1,168989.77,0,124641.29269999998,0.8166019954817652,0
850,Germany,0,26,8,123126.29,1,1,0,74425.41,0,123152.07909999999,1.6543360078767737,1
740,France,0,51,4,0.0,2,1,1,178929.84,0,1337.9272999999998,0.0,1
637,Germany,1,43,1,135645.29,2,0,1,101382.86,1,127518.98060000001,1.3379377151353282,0
685,Spain,1,31,7,122449.31,2,1,1,180769.55,0,120857.08420000001,0.6773742183115558,0
558,Spain,1,40,4,161766.87,1,0,0,92378.54,0,136476.3612,1.7511114474049125,0
677,France,0,37,3,0.0,2,1,1,38252.25,0,0.0,0.0,0
592,Germany,1,36,10,123187.51,1,0,1,146111.35,0,122293.51319999999,0.8431012847305515,0
652,Germany,1,36,9,150956.71,1,0,0,72350.17,0,135588.11370000002,2.0864446283315115,0
662,Spain,0,42,6,105021.28,1,1,0,48242.38,0,109918.1103,2.1769055153266623,0
543,France,1,64,4,0.0,2,1,1,148305.82,0,4578.4448,0.0,0
675,Spain,0,50,1,133204.91,1,0,1,8270.06,0,122851.92820000001,16.1049381820468,0
643,Spain,0,35,6,0.0,2,1,1,41549.64,0,741.5664999999999,0.0,0
611,Germany,0,49,9,115488.52,2,1,1,138656.81,1,117770.44830000002,0.8329031015274221,0
412,France,1,29,5,0.0,2,0,0,12510.53,0,2562.671,0.0,0
638,Spain,1,41,7,0.0,2,1,0,43889.41,0,142.628,0.0,0
824,Spain,0,38,3,0.0,2,1,0,192800.25,0,7613.459299999999,0.0,1
683,France,0,40,1,0.0,2,0,0,75762.0,0,0.0,0.0,0
562,Germany,0,39,6,130565.02,1,1,0,9854.72,1,126967.1515,13.247638934547656,0
599,France,0,41,2,91328.71,1,1,0,115724.78,0,110362.26139999999,0.7891820647050295,0
753,France,1,35,4,0.0,2,1,1,106303.4,0,0.0,0.0,1
594,France,1,50,7,81310.34,1,1,1,183868.01,0,101566.02369999999,0.44221883829145536,0
657,France,1,34,3,107136.6,1,1,0,153895.46,0,112222.67180000001,0.6961602625557469,0
716,Spain,1,34,9,0.0,1,1,1,66695.71,0,21156.1738,0.0,1
850,France,1,43,7,0.0,2,1,1,173851.11,0,0.0,0.0,1
664,France,1,46,2,0.0,1,1,1,177423.02,1,5525.7652,0.0,0
558,France,1,33,0,108477.49,1,1,1,109096.71,1,115599.79769999998,0.9943150044121,0
606,Germany,1,40,1,144757.97,2,1,1,166656.18,0,129188.875,0.8685972605560709,0
776,Spain,1,33,2,0.0,2,1,1,176921.0,0,2463.8585000000003,0.0,1
557,Spain,1,36,1,113110.26,1,1,0,98413.1,0,115844.37960000001,1.149329821641411,0
614,France,0,27,9,106414.57,2,0,0,77500.81,0,113556.07360000002,1.3730591582312723,0
620,Spain,1,42,4,106920.91,1,0,1,119747.08,0,113669.45199999999,0.8928820403634029,0
695,Spain,1,35,7,0.0,2,1,0,160387.98,0,372.6667,0.0,0
729,Germany,0,39,1,131513.26,1,1,1,193715.0,0,121634.7107,0.6788972516467406,1
571,France,0,53,2,0.0,2,1,0,28045.77,0,1794.7544,0.0,0
457,France,1,40,10,134320.23,2,1,0,150757.35,0,123332.6704,0.890963784095541,0
559,France,0,29,3,79715.36,1,1,0,82252.28,0,104587.81520000001,0.9691450602334643,0
664,France,0,38,4,74306.19,2,1,0,154395.56,0,72320.832,0.48126842981475754,0
500,Spain,0,50,5,0.0,4,1,1,83866.35,1,51077.083,0.0,0
782,Germany,1,42,7,126428.38,1,1,0,39830.1,0,121876.1168,3.1741121887168573,1
708,Spain,1,38,8,99640.89,1,1,0,12429.22,0,111450.97349999998,8.016019829093935,1
681,France,1,43,3,66338.68,1,1,1,18772.5,1,78912.06199999999,3.5336341119130688,0
674,Spain,0,39,6,0.0,2,1,1,9574.83,0,1307.376,0.0,0
697,Spain,1,43,10,128226.37,1,0,0,188486.94,0,122608.61009999998,0.6802895187883108,0
774,France,0,26,5,0.0,2,1,1,64716.08,0,0.0,0.0,1
624,France,1,36,6,0.0,2,0,0,84749.96,0,0.0,0.0,0
747,Spain,1,37,1,0.0,2,0,1,180551.76,0,2793.4731,0.0,1
715,France,0,32,10,0.0,2,1,0,60907.49,0,519.6291,0.0,1
808,France,1,24,4,122168.65,1,1,0,174107.04,0,123528.86410000004,0.7016829894817034,1
678,France,0,43,7,178074.33,1,0,0,110405.9,0,148164.5141,1.6128913138581011,0
813,Germany,1,59,2,135078.41,1,1,0,187636.06,1,121823.61379999999,0.7198919552459413,1
687,Spain,1,38,8,69434.4,2,1,1,66580.13,1,48687.5814,1.0428540338681545,0
832,France,0,29,5,0.0,2,1,0,178779.52,0,2070.6067,0.0,1
668,France,1,72,2,0.0,2,1,1,70783.61,0,9040.9044,0.0,0
526,Germany,1,34,3,122726.56,1,1,1,46772.36,0,120125.87210000002,2.623855972716093,0
457,France,0,38,7,164496.99,1,1,1,163327.27,0,133721.7203,1.0071556503965908,0
649,Spain,0,38,8,0.0,1,1,0,103760.53,0,13447.4615,0.0,0
669,France,0,41,0,150219.41,2,0,0,107839.03,0,131988.6879,1.3929837556610472,0
668,France,1,42,8,187534.79,1,1,1,32900.41,1,150525.34850000002,5.6999013112204,0
466,France,0,30,3,0.0,1,1,0,193984.6,0,24341.4365,0.0,0
685,France,1,30,2,0.0,2,1,1,140889.32,0,521.9208,0.0,0
610,France,1,34,0,103108.17,1,0,0,125646.82,0,115395.63279999999,0.8206124865516966,0
582,Germany,0,50,6,96486.57,2,1,1,20344.02,0,114243.11349999998,4.742515367397034,0
702,Germany,1,36,9,90560.48,2,1,0,174268.87,0,114191.95210000002,0.5196565533674868,1
556,Spain,1,46,3,131764.96,1,1,1,108500.66,1,124817.57580000002,1.2144050146329557,0
812,Spain,0,24,1,92476.88,1,0,0,83247.14,0,108757.9949,1.1108582125678725,1
645,Germany,1,47,9,152076.93,1,1,0,121840.2,1,132881.73,1.2481568631957005,0
809,France,1,43,2,0.0,2,1,1,132908.07,0,796.618,0.0,1
560,France,1,49,4,0.0,1,1,1,100075.1,1,3776.1186,0.0,0
744,France,1,29,1,43504.42,1,1,1,119327.75,0,58052.094399999994,0.3645761813477473,1
731,Spain,0,39,2,0.0,2,1,0,136737.13,0,558.5333,0.0,1
471,Spain,0,28,5,0.0,2,1,1,22356.97,0,3341.7813999999994,0.0,0
686,Germany,0,38,2,93569.86,3,0,0,10137.34,1,108511.68600000003,9.229307756496626,0
668,Spain,1,45,4,102486.21,2,1,1,158379.25,0,112450.41769999999,0.6470895834550079,0
575,France,1,36,1,0.0,1,0,1,94570.56,0,5625.44,0.0,0
435,Germany,1,37,8,114346.3,1,0,1,980.93,1,123119.2323,116.4505616489974,0
743,France,1,23,3,110203.77,1,1,0,95583.45,0,113082.1638,1.1529466351482904,1
580,France,0,39,9,128362.59,1,1,0,86044.98,0,124905.9019,1.4917906681985609,0
599,Germany,0,49,10,143888.22,2,1,1,166236.38,1,128125.5809,0.8655587570015841,0
534,Spain,1,34,5,170600.78,1,0,1,5240.53,0,139454.9313,32.547897274269154,0
680,France,0,32,5,0.0,1,1,1,150684.23,0,4842.9138,0.0,0
631,Spain,0,46,10,0.0,2,1,1,129508.96,0,776.3735,0.0,0
485,France,0,39,2,75339.64,1,1,1,70665.16,0,97553.56499999999,1.06613462511618,0
699,France,0,40,8,122038.34,1,1,0,102085.35,0,125438.4268,1.1954422897870283,0
712,France,1,34,1,0.0,2,1,1,195052.12,0,1126.876,0.0,1
603,France,1,51,8,186825.57,1,1,0,93739.71,1,148838.5116,1.99300357336743,0
850,France,1,40,6,124788.18,1,1,0,65612.12,0,124029.9097,1.9018784657702605,1
584,France,0,41,3,0.0,2,1,1,160095.48,0,0.0,0.0,0
604,France,0,71,2,0.0,2,1,1,49506.82,0,11385.2587,0.0,0
586,France,1,51,2,138553.57,1,1,1,92406.22,0,127916.78520000001,1.499380351448729,0
467,Spain,1,39,5,0.0,2,1,1,7415.96,0,4822.4768,0.0,0
520,France,1,35,9,105387.89,1,1,1,25059.06,0,112393.18,4.205412516969233,0
683,Spain,1,40,4,95053.1,1,1,1,116816.54,1,107336.7666,0.8136885950517363,0
557,France,1,36,3,0.0,1,0,1,144078.02,0,5274.3015000000005,0.0,0
613,Spain,0,32,0,0.0,2,0,1,126675.62,0,1218.9704000000002,0.0,0
786,France,1,34,3,137361.96,1,0,0,183682.09,0,131020.5455,0.7478203899988833,1
593,Spain,1,32,10,158537.42,1,1,0,166850.57,0,128744.49470000001,0.9501703819748295,0
670,Spain,0,29,9,0.0,2,1,0,27359.19,0,1254.9257,0.0,0
657,Germany,0,48,5,143595.87,1,0,0,101314.65,1,127730.55950000002,1.4173118368188924,0
718,Germany,1,32,9,169947.41,2,1,1,27979.16,0,136884.47739999997,6.073854116631213,1
623,France,0,24,7,148167.83,2,1,1,109470.34,0,130974.7751,1.3534851222246844,0
496,France,1,31,5,0.0,2,1,0,93713.13,0,586.6292,0.0,0
429,France,0,39,6,48023.83,1,1,0,74870.99,0,57181.249500000005,0.6414124961818164,0
606,France,1,36,1,155655.46,1,1,1,192387.51,1,132220.46420000002,0.8090683793954222,0
499,France,0,46,6,0.0,2,1,0,73457.55,0,0.0,0.0,0
642,France,1,62,7,0.0,2,1,1,61120.75,0,2364.9013,0.0,0
641,France,0,52,4,0.0,1,1,0,90964.54,1,4892.3748,0.0,0
673,France,1,32,8,121240.76,1,1,0,116969.73,0,122436.35220000002,1.0365051154250298,0
570,France,0,36,3,0.0,2,1,0,92118.75,0,0.0,0.0,0
472,France,0,37,1,0.0,2,1,1,48357.9,0,1232.5919000000001,0.0,0
550,Germany,1,35,9,129847.75,2,1,0,197325.4,0,120878.3437,0.6580353667831572,0
625,Germany,0,55,8,118772.71,4,0,0,135853.62,1,113031.51290000002,0.8742633117666518,0
516,France,1,46,2,0.0,2,1,1,169122.54,0,923.8426999999999,0.0,0
682,Germany,1,32,2,105163.88,2,1,1,164170.46,0,112589.85720000003,0.6405734589922025,0
620,France,1,28,8,0.0,2,1,1,199909.32,0,515.825,0.0,0
626,France,0,39,0,0.0,2,1,1,83295.09,0,0.0,0.0,0
623,France,0,29,1,0.0,2,0,0,39382.06,0,0.0,0.0,0
569,France,0,35,4,93934.63,1,1,0,184748.23,0,109471.2032,0.5084439594146075,0
724,France,0,69,5,117866.92,1,1,1,62280.91,0,118555.1761,1.8924743958558752,1
678,France,0,55,5,0.0,1,0,1,196794.11,1,11320.731600000001,0.0,0
713,Spain,0,26,4,122857.46,2,1,0,144682.17,1,122517.77269999997,0.8491482457842193,1
631,France,1,32,10,0.0,2,0,1,196342.66,0,0.0,0.0,0
846,France,0,37,6,127103.97,1,1,1,41516.44,0,124309.51930000001,3.0614597142791076,1
660,France,0,43,1,0.0,1,0,1,112026.1,1,4438.441000000001,0.0,0
567,France,1,54,9,96402.96,1,0,0,52035.29,1,113734.96510000002,1.8526101687879748,0
731,France,1,31,1,132512.26,1,1,1,185466.85,0,123593.42739999997,0.7144756355346763,1
693,Spain,1,47,8,107604.66,1,1,1,80149.27,0,111398.3504,1.3425364630711787,0
772,France,1,34,9,0.0,2,1,0,170980.86,0,395.3939,0.0,1
657,France,1,38,7,0.0,2,1,0,185827.74,0,515.825,0.0,0
774,Germany,1,34,4,120875.23,2,0,1,113407.26,0,114850.1176,1.065841500433919,1
667,France,0,37,9,71786.9,2,1,1,67734.79,0,50671.692899999995,1.0598075256817703,0
516,France,0,37,8,113143.12,1,0,0,3363.36,0,116208.5637,33.62990880880761,0
551,Spain,1,49,1,150777.72,2,1,1,135757.27,0,128863.35149999999,1.1106337757545084,0
542,Spain,1,35,2,174894.53,1,1,1,22314.55,0,139229.0871,7.837338985595246,0
623,France,1,28,7,0.0,1,0,0,129526.57,0,4471.2834,0.0,0
701,France,0,43,2,160416.56,1,0,1,37266.43,0,140041.8294,4.304470686602215,1
583,France,1,48,3,91246.53,1,1,0,60017.46,1,105719.02110000001,1.5203077519816404,0
731,Spain,1,46,10,0.0,2,1,0,153015.42,0,1252.0562,0.0,1
461,France,0,35,5,0.0,1,1,1,54209.02,0,12582.055400000001,0.0,0
702,Germany,0,23,7,98775.23,1,1,0,114603.96,0,108845.60080000001,0.8618756989226295,1
565,Germany,0,47,10,139756.12,1,1,0,165849.49,1,126701.8129,0.84266329270417,0
711,Spain,1,42,3,177626.77,3,0,1,16392.72,1,133709.6103,10.835049640960074,1
664,France,1,54,8,0.0,1,1,1,162719.69,1,14767.252299999998,0.0,0
518,Spain,1,50,4,0.0,1,0,0,107112.25,1,19725.2167,0.0,0
728,Spain,1,42,8,0.0,2,0,1,41823.22,0,1369.9715999999999,0.0,1
585,Germany,1,37,6,152496.82,1,1,1,99907.29,0,131505.60080000001,1.5263680321222595,0
573,France,1,52,8,0.0,2,0,1,178229.04,0,1606.4016000000001,0.0,0
568,Germany,1,26,1,112930.28,2,1,0,22095.73,0,117811.946,5.1107236229071,0
602,Germany,0,26,8,113674.2,1,1,0,197861.16,1,114645.58710000003,0.5745120744663861,0
603,France,1,44,9,0.0,1,1,0,138328.24,0,9355.2919,0.0,0
687,France,1,38,0,144450.58,1,0,1,137276.83,0,129544.98460000001,1.052249878949864,0
741,France,1,52,1,171236.3,2,0,0,21834.4,1,132565.02730000002,7.842141659873415,1
469,Spain,1,37,9,96776.49,1,1,1,119890.86,0,110364.49549999999,0.8071981700842743,0
477,Germany,0,58,8,145984.92,1,1,1,24564.7,0,122188.99940000003,5.942632206694701,0
737,Germany,1,43,8,96353.8,1,0,0,10209.8,0,113152.3205,9.436459435107926,1
835,France,1,25,7,0.0,2,1,1,83449.65,0,1373.8139999999999,0.0,1
717,Germany,0,33,0,115777.23,1,1,1,81508.1,0,119060.32319999998,1.4204209100578953,1
562,France,0,51,7,122822.0,2,0,0,32626.21,0,117529.79800000001,3.7644040051233314,0
758,Spain,1,61,2,0.0,2,1,1,43982.41,0,12643.6471,0.0,1
408,France,1,40,3,0.0,2,0,0,124874.23,0,923.8426999999999,0.0,0
650,Spain,0,32,4,79450.09,1,1,1,118324.75,0,102284.344,0.6714522409534696,0
582,Germany,1,33,2,122394.0,1,1,1,22113.93,0,118773.8177,5.53445116036994,0
706,Spain,0,43,1,0.0,2,1,0,31962.77,0,540.9818,0.0,1
567,Germany,1,41,0,134378.89,1,1,1,105746.94,0,125608.4948,1.2707471180998893,0
720,France,1,29,2,0.0,2,1,0,39925.52,0,0.0,0.0,1
631,Spain,0,31,2,88161.85,2,1,0,127630.88,0,101948.5788,0.6907510098574118,0
623,Spain,1,41,2,142412.13,1,1,0,28778.98,0,128750.24359999999,4.948305384506869,0
514,France,1,35,3,121030.9,1,1,0,10008.68,0,118110.27789999999,12.091385538798443,0
650,Germany,0,35,3,165982.43,2,1,1,24482.16,0,135306.271,6.779452897420104,0
673,Spain,0,35,6,0.0,2,1,0,98618.79,0,142.628,0.0,0
504,France,0,32,8,206663.75,1,0,0,16281.94,0,144346.6806,12.692041486365484,0
723,Germany,1,37,3,94661.53,2,1,0,121239.65,0,105741.12990000001,0.7807738576129376,1
645,France,1,25,0,174400.36,1,1,0,42669.37,0,136535.40749999997,4.087153685332468,0
664,Spain,1,41,7,123428.69,1,1,1,164924.11,0,123071.0993,0.7483923460775622,0
760,Spain,1,43,6,175735.5,1,1,1,157337.29,0,139388.693,1.1169277357723921,1
766,Spain,1,36,5,78381.13,1,0,1,153831.6,0,102952.50249999999,0.5095222339088074,1
634,France,1,37,5,115345.86,2,0,0,168781.8,0,118803.11690000001,0.6833981898629482,0
640,Germany,0,31,10,118613.34,1,1,0,168469.65,0,118690.74100000001,0.7040593717659426,0
784,Germany,1,28,2,109960.06,2,1,1,170829.87,0,114062.10339999999,0.6436779254241344,1
547,Germany,0,42,1,142703.4,1,1,0,86207.49,1,127747.23200000002,1.6553288429016677,0
608,Germany,0,40,8,121729.42,1,0,0,61164.45,0,124910.95340000001,1.9901663439082031,0
547,France,0,35,4,0.0,1,1,1,133287.73,0,5683.8625,0.0,0
612,France,0,43,4,139496.35,2,1,1,77128.23,0,130496.95980000003,1.808605505331766,0
573,Spain,1,28,8,0.0,2,0,0,77660.03,0,617.1044,0.0,0
615,Spain,1,32,5,138521.83,1,1,1,56897.1,0,128507.17379999999,2.4345598534924715,0
710,France,0,33,2,0.0,2,1,0,72945.32,0,0.0,0.0,1
674,Germany,0,38,10,83727.68,1,1,0,45418.12,0,109768.33930000002,1.8434456678156685,0
702,Spain,0,38,9,0.0,2,1,1,158527.45,0,0.0,0.0,1
616,France,1,37,9,0.0,1,1,0,111312.96,0,5499.9718,0.0,0
688,Spain,1,32,6,124179.3,1,1,1,138759.15,0,117265.08949999999,0.8949204796910353,0
605,France,1,36,7,128829.25,1,1,0,190588.59,0,121522.56059999998,0.675951136680655,0
676,France,1,33,6,171490.78,1,0,0,79099.64,0,146593.9536,2.168007490204883,0
708,Spain,1,33,3,0.0,2,1,0,138613.21,0,0.0,0.0,1
745,Spain,0,38,7,0.0,2,1,1,194230.82,0,1958.9666,0.0,1
661,Spain,1,20,8,0.0,1,1,0,110252.53,0,24872.930099999994,0.0,0
726,France,1,31,9,0.0,2,1,1,106117.3,0,0.0,0.0,1
475,France,1,40,7,160818.08,1,0,1,169642.13,1,136198.3314,0.9479787363036746,0
751,Germany,1,54,9,156367.6,2,0,1,116179.92,0,130320.8734,1.3458974158579569,1
645,Germany,0,59,8,121669.93,2,0,0,91.75,1,121079.56909999998,1311.8051752021563,0
775,France,1,42,6,133970.22,2,0,1,187839.9,0,126263.5466,0.7132111270761586,1
540,France,1,41,3,0.0,2,1,0,121098.65,0,588.2032,0.0,0
591,France,0,34,3,96127.27,1,0,0,30972.06,0,107011.69019999998,3.103576785761562,0
596,Spain,1,60,7,121907.97,1,0,1,30314.04,0,117924.8298,4.021369260934506,0
573,Spain,1,41,5,0.0,2,0,1,14479.29,0,0.0,0.0,0
577,Spain,1,31,6,0.0,1,1,1,196395.25,0,22120.6037,0.0,0
830,Germany,0,40,8,77701.64,1,0,1,19512.38,0,109559.45439999997,3.9819672450390446,1
663,France,1,67,9,0.0,3,1,1,72318.77,0,14486.655599999998,0.0,0
421,France,1,34,2,0.0,2,1,1,96615.23,0,1771.8041,0.0,0
718,Spain,1,34,5,113922.44,2,1,0,30772.22,0,114607.93120000004,3.701999335786115,1
655,Germany,0,61,2,183997.7,2,1,1,161217.18,0,135241.5373,1.1412962235400501,0
712,France,1,23,2,0.0,2,0,1,66795.78,0,0.0,0.0,1
663,France,1,28,4,0.0,2,1,1,123969.64,0,0.0,0.0,0
640,France,0,47,6,89799.46,2,0,1,13783.77,1,98704.3985,6.514396685617533,0
577,Spain,1,29,2,0.0,1,1,1,168924.41,0,19798.6749,0.0,0
546,Spain,0,36,7,85660.96,1,0,0,134778.01,0,101619.63980000002,0.6355660276774551,0
802,Germany,1,37,9,115569.21,1,0,1,119782.89,0,115779.42300000001,0.9648143001533847,1
590,France,0,45,2,81828.22,1,1,0,52167.97,0,100337.4726,1.5685228211329454,0
594,Germany,1,18,1,132694.73,1,1,0,167689.56,0,124726.68310000001,0.7913070956409235,0
577,Spain,1,51,2,108867.0,1,0,0,140800.66,1,114921.62049999999,0.7731940092183572,0
541,France,1,39,7,0.0,2,1,0,19823.02,0,0.0,0.0,0
781,France,0,27,5,0.0,2,0,0,72969.9,0,0.0,0.0,1
806,Germany,1,34,2,96152.68,2,1,0,143711.02,0,108506.1523,0.669064981481716,1
723,Germany,0,49,0,153855.52,1,1,1,180862.26,1,124362.9967,0.8506731549569547,1
535,France,1,45,2,0.0,2,1,0,125658.28,0,588.2032,0.0,0
768,France,0,36,3,141334.95,1,0,1,125870.5,0,128589.8427,1.1228510822545215,1
653,Germany,1,41,1,104584.11,1,1,0,15126.32,1,113306.972,6.9135914358921475,0
803,Germany,0,50,8,98173.02,1,0,0,22457.25,1,113676.7758,4.371356628410495,1
545,Spain,0,44,1,0.0,2,1,1,82614.89,0,682.3851,0.0,0
581,Germany,0,38,3,135157.05,1,1,1,32919.42,0,126845.24099999998,4.105568823241016,0
513,Germany,0,49,5,171601.27,1,1,0,126223.84,0,136698.41239999997,1.3594889088391793,0
731,France,1,29,5,179539.2,1,0,0,112010.02,0,147748.99240000002,1.6028708603849873,1
727,Germany,1,39,5,80615.46,2,0,0,180962.32,0,103128.74049999999,0.4454795590620243,1
560,Spain,1,47,1,0.0,1,0,0,128882.66,1,20226.7951,0.0,0
766,Germany,1,27,5,126285.73,1,1,0,177614.17,1,122913.54089999999,0.7110075676531458,1
630,Germany,0,23,4,137964.51,1,0,1,174570.55,0,123519.3249,0.7903035173829872,0
652,Germany,1,41,9,159434.03,1,1,0,178373.93,0,130116.65220000001,0.8938141139004231,0
729,Germany,1,40,5,113574.61,2,1,0,103396.08,0,114814.2632,1.0984315030946714,1
629,France,0,33,6,0.0,2,1,1,59129.72,0,0.0,0.0,0
667,Germany,1,33,9,124573.33,2,0,0,683.37,0,119181.9212,182.02628695004165,0
671,Germany,0,31,6,105864.6,2,1,0,145567.34,0,110986.20340000001,0.7272501699201901,0
768,Germany,0,47,5,104552.61,1,1,0,48137.08,1,112052.09989999999,2.1719314521892024,1
732,France,0,35,3,0.0,2,1,0,90876.95,0,0.0,0.0,1
546,France,0,30,5,0.0,2,0,1,198543.09,0,0.0,0.0,0
630,France,1,55,2,0.0,1,1,1,106202.07,1,7999.506799999999,0.0,0
765,Germany,0,46,8,119492.88,2,0,1,166896.01,1,122098.8011,0.7159677695843683,1
704,France,0,33,0,130499.09,2,1,1,74804.36,0,126119.8033,1.7445152325983058,1
470,Spain,0,48,6,140576.11,1,1,1,116971.05,0,126318.89389999998,1.2017923085044673,0
688,Germany,0,34,9,91025.58,2,0,1,163783.0,0,111868.39499999997,0.5557660088897572,0
685,France,0,33,1,0.0,3,0,1,70221.13,1,1471.3766,0.0,0
567,France,0,38,1,125877.65,2,1,1,107841.77,0,121221.6633,1.1672330931410608,0
720,Spain,1,64,3,45752.78,2,1,0,79623.28,1,38430.9604,0.5746083983428171,1
609,France,1,39,3,121778.71,1,1,1,138399.67,0,121336.5949,0.8798997143583192,0
521,Germany,0,49,2,127948.57,1,1,1,182765.14,0,122918.0267,0.7000671459166342,0
556,France,0,30,7,0.0,2,1,1,186648.19,0,0.0,0.0,0
662,Germany,1,30,5,115286.68,2,1,1,149587.92,0,116938.8071,0.7706899682142232,0
704,Germany,1,41,9,62078.21,2,1,0,129050.67,0,87615.20280000001,0.4810337595786246,1
750,France,0,38,1,0.0,2,1,0,47764.99,0,0.0,0.0,1
619,Spain,0,32,4,175406.13,2,1,1,172792.43,1,144038.1796,1.0151203665556034,0
468,Spain,1,26,1,131643.25,1,1,0,64436.16,0,123973.04389999998,2.0429710123785716,0
435,Germany,1,44,3,151739.65,1,1,0,167461.5,0,131618.4123,0.9061112189296111,0
529,France,1,43,6,93616.35,2,0,0,98348.66,0,108797.96,0.951872634841849,0
702,Germany,0,60,5,138597.54,2,1,1,41536.59,1,124018.13809999998,3.336677452880632,1
608,France,0,41,5,0.0,2,1,1,72462.25,0,0.0,0.0,0
576,France,1,40,9,0.0,2,1,0,112465.19,1,0.0,0.0,0
666,France,0,27,1,85225.21,1,0,1,64511.44,0,103028.7433,1.3210662935706665,0
730,France,0,36,8,148749.29,2,1,0,91830.75,0,133351.0076,1.6198024103863862,1
647,Germany,1,52,7,130013.12,1,1,1,190806.36,1,124314.41450000001,0.6813841981776804,0
516,Spain,0,27,1,0.0,1,0,1,112311.15,0,22165.2874,0.0,0
711,France,0,81,6,0.0,2,1,1,72276.24,0,12091.574700000003,0.0,1
736,France,1,54,7,111729.47,2,0,1,84920.49,0,117448.93579999998,1.3156795765123763,1
768,France,0,36,5,180169.44,2,1,0,17348.56,0,142020.5526,10.384669121291836,1
427,Spain,1,40,8,0.0,2,1,1,82870.75,0,5411.9463,0.0,0
686,Spain,0,47,6,0.0,1,1,0,32080.69,1,18533.1279,0.0,0
690,France,0,42,5,0.0,2,0,1,120512.08,0,0.0,0.0,0
647,Spain,0,29,2,0.0,2,1,0,179032.68,0,1620.6692,0.0,0
714,France,1,35,3,0.0,2,1,1,95623.28,0,0.0,0.0,1
736,Germany,0,36,8,103914.17,1,1,1,110035.88,1,111429.70910000002,0.944357655360639,1
608,France,0,34,4,88772.87,1,1,1,168822.01,0,105479.46680000001,0.5258339488201282,0
809,France,0,39,5,0.0,1,1,0,77705.75,0,7247.827699999999,0.0,1
745,France,0,40,6,131184.67,1,1,1,49815.62,0,131820.4384,2.633351479887636,1
781,France,1,38,2,117810.79,1,0,1,65632.33,1,118421.7458,1.7949841947681153,1
527,France,1,31,4,0.0,1,1,0,169361.89,0,14307.8037,0.0,0
595,Germany,0,32,0,92466.21,1,1,0,4721.3,0,108604.2007,19.58075725811575,0
850,Germany,0,38,2,102741.15,2,0,1,23974.85,0,114721.0571,4.285193225683344,1
569,France,1,37,9,178755.84,1,1,0,199929.17,0,137294.2867,0.8940913720025346,0
728,France,1,43,7,0.0,2,1,0,40023.7,0,520.1608,0.0,1
473,Germany,0,32,5,146602.25,2,1,1,72946.95,0,130274.0862,2.009682931460034,0
738,France,1,29,2,0.0,2,1,1,170421.13,0,521.9208,0.0,1
659,France,1,35,6,0.0,2,1,1,58879.11,0,0.0,0.0,0
597,Spain,1,38,6,115702.67,2,1,1,25059.05,0,117994.71140000003,4.61701672582457,0
445,Germany,0,61,2,137655.31,1,0,1,29909.84,0,123474.11619999997,4.602188036176851,0
671,France,0,29,3,0.0,2,1,0,158043.11,0,0.0,0.0,0
656,Spain,0,34,6,59877.33,1,1,0,14032.62,1,79333.5518,4.266705953275063,0
658,France,1,31,5,100082.14,1,0,1,49809.88,0,111047.8951,2.0092425590553713,0
698,Germany,1,52,10,107304.39,3,1,0,28806.32,1,112550.58320000001,3.724900129550406,0
655,Spain,1,38,9,0.0,1,0,1,90490.33,0,19359.385100000003,0.0,0
772,Spain,1,41,10,96032.22,1,1,1,75825.57,0,107092.27339999998,1.2664718976474867,1
681,Spain,1,33,10,0.0,1,0,0,158336.36,0,22898.340999999997,0.0,0
688,Germany,1,29,9,144553.5,2,1,0,143454.95,0,125996.81800000001,1.007650780605475,0
633,Germany,1,40,5,86172.81,2,1,1,117279.49,0,103870.4444,0.7347582705358751,0
735,France,1,73,9,0.0,1,1,1,114283.33,0,29528.6409,0.0,1
